,Datum,Average_Temperature,Max_Temperature,Total_Rain_Duration,Average_Pressure,Average_Global_Radiation,Cloudiness,Moon Phase (%),IsVacationAargau,IsVacationZug,IsVacationSchwyz,IsVacationSt_gallen,IsVacationThurgau,IsVacationSchaffhausen,publicHolidayAargau,publicHolidayZug,publicHolidaySchwyz,publicHolidayStGallen,publicHolidayThurgau,publicHolidaySchaffhausen,publicHolidayZurich,Date_Occurrences,Weekday,Aargau_Week_After_Holiday,Aargau_First_Week_of_Holiday,Zug_Week_After_Holiday,Zug_First_Week_of_Holiday,Schwyz_Week_After_Holiday,Schwyz_First_Week_of_Holiday,St_gallen_Week_After_Holiday,St_gallen_First_Week_of_Holiday,Schaffhausen_Week_After_Holiday,Schaffhausen_First_Week_of_Holiday,Thurgau_Week_After_Holiday,Thurgau_First_Week_of_Holiday,Zurich_Week_After_Holiday,Zurich_First_Week_of_Holiday,Average_Temperature_5day_mean,Max_Temperature_5day_mean,Total_Rain_Duration_5day_mean,Average_Pressure_5day_mean,Average_Global_Radiation_5day_mean,Cloudiness_5day_mean
1445,2022-12-16,0.1933333333333333,1.1866666666666668,446.2866666666666,959.5566666666668,5.79,0.6647366666666666,53.79436111450195,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.296333333333335,0.5173333333333334,109.6220000000001,956.351,25.557999999999975,0.6581473333333333
1446,2022-12-17,-1.6366666666666667,-0.65,0.0,972.6533333333332,8.33,0.66389,43.89838790893555,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7823333333333347,0.85,198.86133333333342,956.2956666666666,15.261999999999977,0.6615793333333333
1447,2022-12-18,-0.94,0.0466666666666666,0.0,977.9833333333332,22.08,0.6593066666666667,33.94968795776367,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34433333333333477,1.2513333333333332,198.86133333333342,958.717,15.235999999999976,0.6615880000000001
1448,2022-12-19,2.1466666666666665,4.823333333333333,41.8,976.06,45.35,0.65155,24.354305267333984,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3186666666666652,1.9026666666666667,182.33133333333342,962.9536666666667,15.821999999999978,0.6613926666666666
1449,2022-12-20,5.1866666666666665,8.726666666666667,0.0,970.73,39.9,0.6533666666666667,15.611929893493652,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47799999999999854,1.8773333333333333,134.35666666666674,967.8286666666667,18.233999999999973,0.6605886666666667
1450,2022-12-21,8.716666666666667,10.226666666666668,339.06333333333333,967.24,8.1,0.6639666666666667,8.304131507873535,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9899999999999984,2.8266666666666667,97.61733333333342,971.3966666666668,24.289999999999974,0.65857
1451,2022-12-22,10.543333333333331,12.433333333333332,198.53666666666663,964.27,37.41,0.6541966666666666,3.042231559753418,0,1,0,0,0,0,0,0,0,0,0,0,0,17,Thursday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.6946666666666657,4.634666666666667,76.17266666666676,972.9333333333332,24.751999999999974,0.6584160000000001
1452,2022-12-23,11.973333333333334,13.373333333333337,640.4433333333333,962.28,8.48,0.66384,0.3700889647006988,0,1,0,0,0,0,0,0,0,0,0,0,0,10,Friday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.130666666666665,7.251333333333333,115.88000000000008,971.2566666666665,30.567999999999977,0.6564773333333334
1453,2022-12-24,9.623333333333331,12.583333333333334,308.95,968.2266666666666,13.8,0.6620666666666667,0.6415510177612305,0,1,1,0,0,1,0,0,0,0,0,0,0,6,Saturday,0,0,0,1,0,1,0,0,0,1,0,0,0,0,7.713333333333333,9.916666666666668,243.96866666666673,968.116,27.847999999999974,0.657384
1454,2022-12-25,7.903333333333333,9.45,19.15,968.4766666666666,28.66,0.6571133333333333,3.9189088344573975,0,1,1,1,0,1,1,1,1,1,1,1,1,3,Sunday,0,0,0,1,0,1,0,1,0,1,0,0,0,0,9.208666666666664,11.468666666666667,297.39866666666677,966.5493333333334,21.537999999999975,0.6594873333333333
1455,2022-12-26,9.456666666666669,11.626666666666669,415.44000000000005,971.6966666666668,12.68,0.66244,9.942338943481444,0,1,1,1,1,1,1,1,1,1,1,1,1,3,Monday,0,0,0,1,0,1,0,1,0,1,0,1,0,0,9.751999999999999,11.613333333333333,301.22866666666675,966.0986666666665,19.289999999999974,0.6602366666666667
1456,2022-12-27,6.666666666666667,8.406666666666666,96.38333333333333,978.2133333333333,32.47,0.6558433333333333,18.187902450561523,1,1,1,1,1,1,0,0,0,0,0,0,0,13,Tuesday,0,1,0,1,0,1,0,1,0,1,0,1,0,0,9.899999999999997,11.893333333333334,316.5040000000001,966.99,20.205999999999975,0.6599313333333333
1457,2022-12-28,6.25,9.476666666666668,0.0,971.64,64.02,0.6453266666666667,27.98464012145996,1,1,1,1,1,1,0,0,0,0,0,0,0,12,Wednesday,0,1,0,1,0,1,0,1,0,1,0,1,0,0,9.124666666666666,11.088000000000001,296.0733333333334,969.7786666666667,19.217999999999975,0.6602606666666666
1458,2022-12-29,9.24,11.593333333333334,388.88,965.74,30.69,0.6564366666666667,38.63725662231445,1,1,1,1,1,1,0,0,0,0,0,0,0,7,Thursday,0,1,0,0,0,1,0,1,0,1,0,1,0,0,7.979999999999999,10.308666666666667,167.98466666666678,971.6506666666667,30.325999999999976,0.656558
1459,2022-12-30,7.81,11.083333333333334,452.4766666666667,967.2833333333332,39.66,0.6534466666666666,49.51325225830078,1,1,1,1,1,1,0,0,0,0,0,0,0,13,Friday,0,1,0,0,0,1,0,1,0,1,0,1,0,0,7.903333333333333,10.110666666666667,183.97066666666674,971.1533333333333,33.70399999999997,0.655432
1460,2022-12-31,11.626666666666663,13.803333333333333,0.0733333333333333,970.69,48.76,0.6504133333333333,60.083133697509766,1,1,1,1,1,1,0,0,0,0,0,0,0,3,Saturday,0,1,0,0,0,0,0,1,0,0,0,1,0,0,7.884666666666666,10.437333333333335,270.6360000000001,970.9146666666666,35.903999999999975,0.6546986666666668
1461,2023-01-01,12.25,15.24,0.0,972.8,59.78,0.64674,69.92453002929688,0,0,0,0,0,0,1,1,1,1,1,1,1,3,Sunday,0,0,1,0,1,0,1,0,1,0,0,0,0,0,8.318666666666664,10.872666666666666,187.56266666666676,970.7133333333334,43.119999999999976,0.6522933333333334
1462,2023-01-02,10.03,14.126666666666669,98.11333333333334,973.05,35.98,0.6546733333333333,78.70805358886719,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Monday,0,0,1,0,1,0,1,0,1,0,1,0,0,0,9.435333333333332,12.239333333333333,168.28600000000012,969.6306666666667,48.58199999999998,0.6504726666666667
1463,2023-01-03,8.25,9.026666666666666,476.7033333333333,979.6133333333332,16.6,0.6611333333333334,86.1792221069336,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Tuesday,1,0,1,0,1,0,1,0,1,0,1,0,0,0,10.191333333333331,13.169333333333332,187.90866666666676,969.9126666666665,42.973999999999975,0.652342
1464,2023-01-04,8.466666666666667,11.216666666666669,12.256666666666668,979.0333333333332,22.16,0.65928,92.14423370361328,0,0,0,0,0,0,0,0,0,0,0,0,0,19,Wednesday,1,0,1,0,1,0,1,0,1,0,1,0,0,0,9.99333333333333,12.656,205.47333333333344,972.6873333333333,40.15599999999997,0.6532813333333333
1465,2023-01-05,10.766666666666666,12.15,69.79333333333334,975.79,41.33,0.6528900000000001,96.4620132446289,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Thursday,1,0,1,0,1,0,1,0,1,0,1,0,0,0,10.124666666666664,12.682666666666666,117.42933333333345,975.0373333333333,36.65599999999997,0.654448
1466,2023-01-06,7.87,9.5,0.0,974.0266666666666,19.15,0.6602833333333333,99.041259765625,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Friday,1,0,1,0,1,0,1,0,1,0,1,0,0,0,9.952666666666664,12.352,131.37333333333342,976.0573333333332,35.16999999999997,0.6549433333333333
1467,2023-01-07,7.513333333333333,8.979999999999999,0.0,968.0433333333334,57.09,0.6476366666666666,99.83981323242188,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Saturday,1,0,1,0,1,0,1,0,1,0,1,0,0,0,9.076666666666664,11.204,131.37333333333342,976.3026666666667,27.043999999999976,0.657652
1468,2023-01-08,6.82,7.616666666666667,425.93,958.8366666666668,11.19,0.6629366666666666,98.8637237548828,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.573333333333332,10.174666666666667,111.75066666666676,975.3013333333332,31.265999999999973,0.6562446666666667
1469,2023-01-09,5.786666666666666,7.77,504.0133333333333,958.3433333333332,33.19,0.6556033333333333,96.1641616821289,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.287333333333333,9.892666666666667,101.59600000000009,971.146,30.183999999999976,0.6566053333333334
1470,2023-01-10,5.31,6.946666666666666,30.87,972.3033333333332,54.36,0.6485466666666667,91.83212280273438,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.751333333333332,9.203333333333333,199.94733333333343,967.008,32.38999999999997,0.65587
1471,2023-01-11,7.033333333333334,8.463333333333333,252.26666666666665,970.5933333333332,11.73,0.6627566666666667,85.99207305908203,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.659999999999998,8.162666666666667,192.16266666666678,966.3106666666666,34.995999999999974,0.6550013333333333
1472,2023-01-12,7.896666666666666,9.256666666666666,0.0,971.67,33.29,0.65557,78.79698181152344,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.492666666666665,7.955333333333334,242.61600000000007,965.624,33.51199999999997,0.655496
1473,2023-01-13,8.12,9.186666666666666,272.67,968.7666666666668,37.94,0.65402,70.42761993408203,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.569333333333331,8.010666666666667,242.61600000000007,966.3493333333333,28.751999999999974,0.6570826666666666
1474,2023-01-14,7.7,10.56,85.59333333333335,968.1366666666668,41.98,0.6526733333333333,61.09844970703125,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.829333333333333,8.324666666666667,211.96400000000008,968.3353333333332,34.101999999999975,0.6552993333333333
1475,2023-01-15,6.669999999999999,11.046666666666669,280.54,960.8533333333334,10.46,0.66318,51.07152557373047,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.211999999999999,8.882666666666667,128.2800000000001,970.2939999999999,35.85999999999997,0.6547133333333333
1476,2023-01-16,3.31,6.623333333333334,55.68333333333334,946.2333333333332,31.55,0.65615,40.67774200439453,0,0,0,0,0,0,0,0,0,0,0,0,0,16,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.483999999999997,9.702666666666667,178.2140000000001,968.0039999999999,27.079999999999973,0.65764
1477,2023-01-17,2.3633333333333333,3.6833333333333336,123.94666666666669,938.5366666666667,19.48,0.6601733333333333,30.340763092041016,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.739333333333332,9.334666666666667,138.89733333333342,963.132,31.043999999999976,0.6563186666666667
1478,2023-01-18,1.606666666666667,2.553333333333333,227.16666666666663,946.4233333333332,29.78,0.65674,20.593137741088867,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6326666666666645,8.22,163.68666666666678,956.5053333333333,28.28199999999997,0.6572393333333333
1479,2023-01-19,-0.45,1.3233333333333333,0.0,958.8166666666666,75.61,0.6414633333333334,12.067646026611328,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.329999999999998,6.8933333333333335,154.58600000000007,952.0366666666666,26.649999999999977,0.6577833333333334
1480,2023-01-20,-1.81,0.5766666666666667,3.7966666666666655,965.8133333333334,67.16,0.6442800000000001,5.444994449615479,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6999999999999984,5.046,137.46733333333344,950.1726666666666,33.375999999999976,0.6555413333333333
1481,2023-01-21,-2.353333333333333,-0.6833333333333332,105.06666666666666,971.2866666666667,45.79,0.6514033333333333,1.3498886823654177,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0039999999999987,2.952,82.11866666666675,951.1646666666666,44.71599999999997,0.6517613333333333
1482,2023-01-22,-0.4833333333333334,0.3533333333333333,19.866666666666667,973.9933333333332,26.53,0.6578233333333333,0.21554696559906,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12866666666666804,1.4906666666666668,91.99533333333342,956.1753333333334,47.56399999999997,0.650812
1483,2023-01-23,0.2133333333333333,2.083333333333333,0.2599999999999999,976.11,6.0,0.6646666666666666,2.1688523292541504,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6980000000000014,0.8246666666666667,71.17933333333342,963.2666666666667,48.973999999999975,0.650342
1484,2023-01-24,2.203333333333333,2.9599999999999995,0.0,979.5966666666668,17.21,0.66093,6.993699073791504,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9766666666666681,0.7306666666666666,25.798000000000094,969.204,44.217999999999975,0.6519273333333333
1485,2023-01-25,1.9,2.393333333333333,3.056666666666666,977.11,8.72,0.66376,14.192781448364258,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4460000000000014,1.0579999999999998,25.798000000000094,973.36,32.53799999999997,0.6558206666666667
1486,2023-01-26,0.6266666666666666,0.99,7.103333333333334,969.15,10.27,0.6632433333333333,23.11405372619629,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29599999999999854,1.4213333333333331,25.65000000000009,975.6193333333333,20.849999999999973,0.6597166666666666
1487,2023-01-27,0.2033333333333333,0.4933333333333333,3.816666666666667,968.38,7.85,0.66405,33.08160781860352,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8919999999999986,1.7559999999999998,6.057333333333425,975.192,13.745999999999976,0.6620846666666667
1488,2023-01-28,0.7566666666666667,1.5233333333333334,7.656666666666666,972.62,25.82,0.65806,43.4862060546875,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Saturday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0293333333333319,1.7839999999999996,2.8473333333334243,974.0693333333332,10.009999999999973,0.66333
1489,2023-01-29,0.84,1.643333333333333,0.0,976.08,31.86,0.6560466666666667,53.824256896972656,0,0,0,0,0,1,0,0,0,0,0,0,0,4,Sunday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1379999999999986,1.672,4.326666666666758,973.3713333333333,13.973999999999975,0.6620086666666667
1490,2023-01-30,1.4866666666666666,4.46,65.64999999999999,975.47,76.86,0.6410466666666667,63.69799423217773,0,0,0,0,1,1,0,0,0,0,0,0,0,14,Monday,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.8653333333333318,1.4086666666666665,4.326666666666758,972.668,16.903999999999975,0.661032
1491,2023-01-31,3.6766666666666654,5.286666666666666,16.753333333333334,977.6733333333332,71.48,0.64284,72.79605865478516,0,0,0,0,1,1,0,0,0,0,0,0,0,15,Tuesday,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.7826666666666651,1.8219999999999998,16.84533333333342,972.3400000000001,30.53199999999997,0.6564893333333334
1492,2023-02-01,5.06,7.323333333333333,40.42666666666667,976.45,65.4,0.6448666666666667,80.86981201171875,0,0,0,0,1,1,0,0,0,0,0,0,0,19,Wednesday,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.3926666666666647,2.6813333333333333,18.77533333333342,974.0446666666667,42.77399999999997,0.6524086666666666
1493,2023-02-02,5.8500000000000005,7.663333333333333,61.46333333333334,979.3333333333334,26.24,0.65792,87.71414184570312,0,0,0,0,1,1,0,0,0,0,0,0,0,11,Thursday,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.363999999999998,4.047333333333333,26.097333333333427,975.6586666666666,54.28399999999997,0.6485719999999999
1494,2023-02-03,6.613333333333333,8.526666666666666,6.43,982.1366666666668,67.93,0.6440233333333333,93.15589904785156,0,0,0,0,1,1,0,0,0,0,0,0,0,6,Friday,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.3826666666666645,5.275333333333333,36.858666666666764,977.0013333333334,54.367999999999974,0.648544
1495,2023-02-04,6.073333333333333,7.426666666666667,243.39333333333332,983.5666666666666,25.11,0.6582966666666666,97.05010223388672,0,1,0,0,1,1,0,0,0,0,0,0,0,5,Saturday,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.537333333333331,6.651999999999999,38.14466666666676,978.2126666666667,61.58199999999997,0.6461393333333334
1496,2023-02-05,3.45,4.846666666666667,411.5566666666667,984.2466666666666,35.17,0.6549433333333333,99.28192138671876,0,1,0,0,1,1,0,0,0,0,0,0,0,5,Sunday,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.454666666666665,7.245333333333333,73.69333333333341,979.832,51.23199999999997,0.6495893333333334
1497,2023-02-06,2.546666666666667,4.293333333333333,0.65,983.6166666666668,57.27,0.6475766666666667,99.77201080322266,0,1,0,0,0,1,0,0,0,0,0,0,0,14,Monday,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.409333333333332,7.157333333333332,152.65400000000008,981.1466666666668,43.96999999999997,0.65201
1498,2023-02-07,0.0133333333333333,3.0666666666666664,0.0,983.0266666666666,115.37,0.62821,98.48240661621094,0,1,0,0,0,1,0,0,0,0,0,0,0,10,Tuesday,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.9066666666666645,6.551333333333334,144.69866666666672,982.5800000000002,42.34399999999998,0.652552
1499,2023-02-08,-1.5166666666666666,0.1633333333333333,0.0,982.3366666666668,74.23,0.6419233333333333,95.4208984375,0,1,0,0,0,1,0,0,0,0,0,0,0,16,Wednesday,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.7393333333333323,5.632,132.4060000000001,983.3186666666667,60.16999999999998,0.6466100000000001
1500,2023-02-09,0.1366666666666666,5.573333333333333,0.0,982.2566666666668,127.39,0.6242033333333333,90.64321899414062,0,1,0,0,0,1,0,0,0,0,0,0,0,14,Thursday,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.1133333333333324,3.9593333333333334,131.12000000000006,983.3586666666666,61.42999999999997,0.64619
1501,2023-02-10,1.365,5.915,0.0,985.66,127.49,0.62417,84.25361633300781,0,1,0,0,0,1,0,0,0,0,0,0,0,11,Friday,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.9259999999999986,3.5886666666666662,82.4413333333334,983.0966666666667,81.88599999999997,0.6393713333333333
1502,2023-02-11,2.01,7.535,0.9733333333333332,984.65,103.73,0.6320899999999999,76.40609741210938,0,1,0,0,0,1,0,0,0,0,0,0,0,4,Saturday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5089999999999986,3.8023333333333333,0.13000000000009096,983.3793333333333,100.34999999999998,0.6332166666666666
1503,2023-02-12,3.775,9.335,0.0,983.855,122.2,0.6259333333333333,67.30889129638672,0,1,0,0,0,1,0,0,0,0,0,0,0,3,Sunday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4016666666666652,4.450666666666667,0.19466666666675758,983.586,109.64199999999997,0.6301193333333333
1504,2023-02-13,4.33,7.23,0.0,984.8,75.63,0.6414566666666667,57.23458480834961,0,1,0,0,0,0,0,0,0,0,0,0,0,13,Monday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.1539999999999986,5.7043333333333335,0.19466666666675758,983.7516666666667,111.00799999999997,0.629664
1505,2023-02-14,2.263333333333333,6.126666666666666,0.0,983.7533333333334,87.05,0.6376499999999999,46.53618621826172,0,1,0,0,0,0,0,0,0,0,0,0,0,11,Tuesday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.323333333333332,7.1176666666666675,0.19466666666675758,984.2443333333333,111.28799999999997,0.6295706666666666
1506,2023-02-15,2.796666666666667,8.673333333333334,0.0,979.1433333333334,108.73,0.6304233333333333,35.66539001464844,0,1,0,0,0,0,0,0,0,0,0,0,0,11,Wednesday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.748666666666665,7.228333333333334,0.19466666666675758,984.5436666666667,103.21999999999998,0.63226
1507,2023-02-16,6.5200000000000005,12.78,0.0,978.26,123.16,0.6256133333333334,25.183151245117188,0,1,0,0,0,0,0,0,0,0,0,0,0,11,Thursday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0349999999999984,7.780000000000001,0.19466666666675758,983.2403333333334,99.46799999999998,0.6335106666666667
1508,2023-02-17,10.206666666666663,13.3,20.97,978.48,48.08,0.65064,15.746761322021484,0,1,0,0,0,0,0,0,0,0,0,0,0,10,Friday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.936999999999999,8.829,0.0,981.9623333333333,103.35399999999997,0.6322153333333334
1509,2023-02-18,11.633333333333333,15.63,0.0,977.07,110.1,0.6299666666666667,8.056466102600098,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Saturday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.223333333333332,9.622,4.1940000000000905,980.8873333333333,88.52999999999997,0.6371566666666666
1510,2023-02-19,9.63,10.696666666666667,24.423333333333336,976.64,51.46,0.6495133333333333,2.755665063858032,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.6839999999999975,11.302,4.1940000000000905,979.3413333333334,95.42399999999996,0.6348586666666667
1511,2023-02-20,9.73,14.786666666666669,0.0,976.6833333333334,138.28,0.6205733333333333,0.3047021031379699,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Monday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.157333333333332,12.216,9.078666666666757,977.9186666666668,88.30599999999995,0.6372313333333333
1512,2023-02-21,8.796666666666667,15.2,0.0,969.8366666666668,140.05,0.6199833333333333,0.8756946921348572,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Tuesday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.543999999999999,13.438666666666668,9.078666666666757,977.4266666666666,94.21599999999998,0.6352613333333333
1513,2023-02-22,9.043333333333337,13.56,10.653333333333334,965.04,119.28,0.6269066666666666,4.31858491897583,0,0,0,0,0,0,0,0,0,0,0,0,0,16,Wednesday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.99933333333333,13.922666666666666,9.078666666666757,975.742,97.59399999999997,0.6341353333333333
1514,2023-02-23,10.49,13.88,133.84,963.64,112.52,0.62916,10.215179443359377,0,0,0,0,0,0,0,0,0,0,0,0,0,19,Thursday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.766666666666666,13.974666666666668,7.015333333333425,973.0540000000001,111.83399999999997,0.6293886666666667
1515,2023-02-24,9.586666666666666,14.976666666666668,168.49666666666667,958.1633333333332,139.03,0.6203233333333333,17.99159049987793,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.538,13.624666666666666,33.78333333333343,970.368,112.31799999999996,0.6292273333333334
1516,2023-02-25,5.403333333333333,9.183333333333334,331.38666666666666,957.4033333333332,18.66,0.6604466666666666,27.03688621520996,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.529333333333334,14.480666666666668,62.59800000000009,966.6726666666667,129.83199999999997,0.6233893333333332
1517,2023-02-26,0.4166666666666667,2.3233333333333337,1.75,962.0366666666667,85.73,0.63809,36.78814697265625,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.663999999999998,13.360000000000003,128.87533333333343,962.8166666666666,105.90799999999997,0.6313639999999999
1518,2023-02-27,0.1566666666666666,1.153333333333333,1.7233333333333334,967.7166666666666,56.63,0.64779,46.77017974853516,0,0,1,0,0,0,0,0,0,0,0,0,0,16,Monday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.9879999999999995,10.784666666666666,129.22533333333342,961.2566666666665,95.04399999999995,0.6349853333333333
1519,2023-02-28,0.1233333333333333,0.99,0.0,971.3066666666668,65.99,0.64467,56.59902572631836,0,0,1,0,0,0,0,0,0,0,0,0,0,7,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.210666666666666,8.303333333333333,127.43933333333344,961.7919999999998,82.51399999999997,0.639162
1520,2023-03-01,1.6033333333333335,2.4266666666666667,1.81,968.81,18.96,0.6603466666666667,65.96529388427734,0,0,1,0,0,0,0,0,0,0,0,0,0,13,Wednesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.1373333333333315,5.725333333333334,100.67133333333342,963.3253333333332,73.20799999999997,0.6422640000000001
1521,2023-03-02,2.9433333333333334,4.383333333333334,0.0,966.8533333333334,32.81,0.65573,74.61117553710938,0,0,1,0,0,0,0,0,0,0,0,0,0,10,Thursday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5406666666666653,3.2153333333333336,67.33400000000009,965.4546666666668,49.19399999999997,0.6502686666666667
1522,2023-03-03,4.166666666666667,7.526666666666666,0.0,969.5166666666668,81.03,0.6396566666666667,82.30970764160156,0,0,1,0,0,0,0,0,0,0,0,0,0,13,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0486666666666653,2.2553333333333336,1.0566666666667577,967.3446666666666,52.023999999999965,0.6493253333333333
1523,2023-03-04,5.646666666666667,9.876666666666669,0.0,970.53,142.01,0.61933,88.85062408447266,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.798666666666665,3.2960000000000003,0.7066666666667576,968.8406666666667,51.08399999999996,0.6496386666666667
1524,2023-03-05,3.9266666666666654,7.003333333333333,0.0,965.2366666666668,105.76,0.6314133333333333,94.03439331054688,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8966666666666656,5.0406666666666675,0.36200000000009097,969.4033333333333,68.15999999999997,0.6439466666666667
